Date,City,State,Lat,Lon,AreaType,School,Fatalities,Wounded,Dupe,Source,Desc,Year
4/9/2014,Greenville,North Carolina,35.6127,-77.3664,,HS,0,0,,Wikp,"Just after the lunch hour, at D. H. Conley High School, a car drove past the school and witnesses said an occupant reached out of a car window and fired shots in the direction of the school. This incident occurred on Worthington and Tull Roads, directly in front of the school. No one was injured.[471]",2014
4/11/2014,Detroit,Michigan,42.331427,-83.0457538,,HS,1,0,,Wikp,"After a Friday evening student awards ceremony called ""Grammy Night"", four men who were affiliated with a gang fired into a crowd in the parking lot of¬†East English Village Preparatory Academy. One 19-year-old, Darryl Smith, was fatally shot in the head. Smith was not a student at the academy.[472]",2014
5/4/2014,Augusta,Georgia,33.471,-81.9748,,C,0,1,,Wikp,"Two men fired shots inside a dormitory at Paine College on Sunday, injuring one student in the head. Neither of the suspects were students at the college.[473]",2014
5/5/2014,Augusta,Georgia,33.471,-81.9748,,C,0,1,,Wikp,An active shooter situation was reported at Paine College on Monday with one person reported to be shot. The suspect was apparently apprehended and in custody. It was the second shooting incident to occur at the college campus in two days.[474],2014
5/8/2014,Lawrenceville,Georgia,33.9562,-83.988,,C,0,1,,Wikp,"A person was shot on a student parking lot roof at Georgia Gwinnett College, receiving an injury. The specific cause has not been identified.[475]",2014
5/14/2014,Richmond,California,37.9358,-122.3477,,HS,0,1,,Wikp,A 14-year-old student was injured during a drive-by shooting in front of¬†John F. Kennedy High School¬†at 8:30¬†a.m.. He was shot as he was running towards the school campus after a fight took place. The student suffered a serious but stable injury to his leg. Police are searching for a suspect.[476],2014
6/5/2014,Seattle,Washington,47.6062095,-122.3320708,,C,1,2,,Wikp,"19-year-old students, Paul Lee and Sarah Williams, and 24-year-old student, Thomas Fowler, were shot inside a hallway of Otto Miller Hall at¬†Seattle Pacific University.[477]¬†Freshman Lee was rushed to¬†Harborview Medical Center¬†but later died. The shooter was subdued with pepper spray and tackled to the ground by student building monitor, Jon Meis, as he paused to reload his shotgun. 26-year-old Aaron Rey Ybarra was arrested at the scene and has been charged with premeditated and attempted murder.[478]",2014
6/10/2014,Troutdale,Oregon,45.5318,-122.3912,,HS,2,1,,Wikp,"At around 8:30¬†a.m. shots were fired at¬†Reynolds High School. 14-year-old freshman Emilio Hoffman was killed, a physical education teacher was injured, and the gunman, 15-year-old Jared Padgett, exchanged gunfire with police officers and then committed suicide in a restroom stall.[408][479]",2014
9/9/2014,Miami,Florida,25.7616798,-80.1917902,,-,0,1,,Wikp,"Towards the end of the school day, one alternative school student in Miami was shot as a small group of students tussled. The injury was minor, requiring hospitalization, and five young adults were later questioned.[480]",2014
9/27/2014,Terre Haute,Indiana,39.4667,-87.4139,,C,0,1,,Wikp,"A 20-year-old¬†Indiana State University¬†student was shot by another student on Saturday inside a residence hall. The injuries were not fatal, and a full recovery was expected. The shooter was arrested on the following day.[481]",2014
9/30/2014,Albemarle,North Carolina,35.3501,-80.2001,,HS,0,1,,Wikp,"Two students got in an argument at¬†Albemarle High School¬†around 7:30¬†a.m. on Tuesday, and one of the students shot the other twice including once in the leg. The student who committed the shooting was allegedly involved in a stabbing of a football player last year at West Montgomery High School, which is only 20 miles (32¬†km) away in Mount Gilead, North Carolina. The school had held an active shooter training over the summer, which prepared the school for this incident.[482]",2014
9/30/2014,Louisville,Kentucky,38.2542,-85.7594,,HS,0,1,,Wikp,"One student was injured at¬†Fern Creek Traditional High School. The incident occurred around 1¬†p.m., reportedly after student became enraged in a hallway and pulled out a gun. The student was arrested later that day.[483]",2014
10/3/2014,Fairburn,Georgia,33.5671,-84.581,,HS,1,0,,Wikp,"After a homecoming football game, a fatal shooting of 17-year-old Kristofer Hunter, occurred in the Langston Hughes High School parking lot. The assailant, 18-year-old Eric Dana Johnson Jr., turned himself in a week later.[484]",2014
10/24/2014,Marysville,Washington,48.0627,-122.1633,,HS,5,1,,Wikp,"Marysville Pilchuck High School shooting. 15-year-old freshman, Jaylen Fryberg, shot five students in the school cafeteria of¬†Marysville Pilchuck High School, fatally wounding four, before committing suicide.[408][485]",2014
11/20/2014,Tallahassee,Florida,30.4381,-84.2809,,C,1,3,,Wikp,"At around 12:40¬†a.m. EST, a gunman opened fired in or near the Strozier Library at¬†Florida State University. Three people suffered gunshot injuries and were taken to a local area hospital. One was in critical condition, another was in good condition, and the third was shortly released after treatment. The gunman, later identified as Myron May, an alumnus from the school, started firing towards responding police officers and was fatally shot by them on the steps of the library.[486]",2014
11/20/2014,Miami,Florida,25.7616798,-80.1917902,,HS,1,1,,Wikp,Two teens were shot during a fight at¬†Miami Carol City High School. One of the boys died.[487],2014
12/5/2014,Claremore,Oklahoma,36.3126,-95.6159,,C,1,0,,Wikp,"38-year-old Thomas Floyd Fees, a former Tulsa police officer, fired two gunshots within the campus of¬†Rogers State University¬†during an attempt to enter a university building, before committing suicide. He had previously been arrested the day before for entering a female student's dormitory room with observable intent to commit a sexual assault.[488]",2014
12/12/2014,Portland,Oregon,45.5230622,-122.6764815,,HS,0,4,,Wikp,"Rosemary Anderson High School shooting: A gunman shot three students and a man outside Rosemary Anderson High School in north Portland. A 16-year-old girl was in critical condition, while the others suffered minor injuries. Two men, aged eighteen and twenty-two, were arrested in connection with the shooting.[489]",2014
1/15/2015,Milwaukee,Wisconsin,43.0115,-87.9735,,HS,0,3,,Wikp,"A 15-year-old boy, a student's father, and a teacher were each injured in the school parking lot at¬†Wisconsin Lutheran High School. The student had unspecified injuries that were treated. The father was shot in the knee and the teacher was grazed in the toe. A 36-year-old man was charged in the shooting.[490]",2015
1/16/2015,Ocala,Florida,29.1872,-82.1401,,-,0,2,,Wikp,"Two were injured in gunfire that occurred after a Friday night basketball game. One was injured directly by a bullet, the other by ricocheting glass.[491]",2015
2/4/2015,Frederick,Maryland,39.4144,-77.4106,,HS,0,2,,Wikp,"Two students were shot near the gymnasium of¬†Frederick High School¬†during a junior varsity (JV) boys' basketball game. Approximately two hundred students, staff, and faculty were placed on lockdown for several hours after the shooting while police searched for the suspects. No suspects have been apprehended, although witnesses report seeing four black males dressed all in black who are considered by police to be suspects in this shooting.[492]",2015
2/14/2015,Merced,California,37.303,-120.4843,,MS,1,0,,Wikp,A teenager was found killed in the parking lot of Tenaya Middle School. The shooting was reported to have occurred after school hours.[493],2015
2/23/2015,Daytona Beach,Florida,29.2108,-81.0228,,C,0,3,,Wikp,"Two students argued outside the music building at¬†Bethune-Cookman University¬†when one pulled out a gun. Both had guns and it is not disclosed who did the shooting, injuring three students. A reward was offered to help solve this case.[494]",2015
3/30/2015,University City,Missouri,38.67591,-90.35571,,ES,0,1,,Wikp,"Police said one person has been arrested for a shooting at Pershing Elementary School. The shooting occurred in the parking lot, with a 34-year-old-man being shot in the buttocks.[495]",2015
4/13/2015,Goldsboro,North Carolina,35.3849,-77.9928,,C,1,0,,Wikp,"A faculty member was killed with a rifle in the school library of¬†Wayne Community College. The suspected 20-year-old gunman, Kenneth Stancil, was arrested in Florida the next day. As of January 2017, Stancil, an admitted Neo-Nazi is being investigated for a hate crime.[496]",2015
4/16/2015,Paradis,Louisiana,29.8797,-90.434,,MS,0,1,,Wikp,"A police officer was shot outside a school in a school zone while he was directing school buses into J.B. Martin Middle School, and the suspect was apprehended at the scene.[497]",2015
4/27/2015,Lacey,Washington,47.0264,-122.8072,,HS,0,0,,Wikp,"A 15-year-old student at¬†North Thurston High School¬†walked into the commons area and fired two shots into the ceiling from a .357 magnum pistol. Brady Olson, a teacher at the school, was able to tackle the student before they could turn the gun on other students. No one was injured or killed. The student is facing charges of firing and possessing a gun on school property.[498]",2015
5/12/2015,Jacksonville,Florida,30.3321838,-81.655651,,HS,0,2,,Wikp,"Police report that a 16-year-old shot five bullets into a school bus and injured two students. Apparently, there was an argument that touched on previous events.[499]",2015
5/24/2015,Flint,Michigan,43.0125274,-83.6874562,,HS,0,7,,Wikp,"In the early morning hours of Memorial Day weekend, a group of people were at Southwestern Classical Academy in the parking lot. Shots rang out and seven were injured, with two men being apprehended and charged.[500]",2015
8/27/2015,Savannah,Georgia,32.0835407,-81.0998342,,C,1,0,,Wikp,22-year-old student Christopher Starks was fatally shot in a student union building at¬†Savannah State University. The shooter has not been identified.[501],2015
9/3/2015,Sacramento,California,38.5815719,-121.4943996,,C,1,2,,Wikp,"A man was arguing with at least one other person escalated into a physical fight on the parking lot of¬†Sacramento City College. A man opened fire, killing a 25-year-old student and wounding two others. The shooting suspect has not been arrested.[502]",2015
9/14/2015,Cleveland,Mississippi,33.744,-90.7248,,C,2,0,,Wikp,A geography professor at Delta State University fatally shot a fellow history professor. The geography professor was chased by police and eventually died of a self-inflicted gunshot wound.[503],2015
9/30/2015,Harrisburg,South Dakota,43.4314,-96.6973,,HS,0,1,,Wikp,"A principal was shot in the arm and wounded at Harrisburg High School after an argument with a student. The suspect, a 16-year-old student at the school, was taken into custody and is charged with first-degree attempted murder.[504]",2015
10/1/2015,Roseburg,Oregon,43.216505,-123.3417381,,C,10,9,,Wikp,"Umpqua Community College shooting: At around 10:40¬†a.m. PDT, a gunman, identified as 26-year-old student Christopher Harper-Mercer, opened fire in a hall on the¬†Umpqua Community Collegecampus, killing eight students and one teacher, and injuring nine others. Mercer then committed suicide after engaging responding police officers in a brief gunfight.[505]",2015
10/9/2015,Flagstaff,Arizona,35.1995,-111.6514,,C,1,3,,Wikp,"One student died and three others were wounded in a shooting at¬†Northern Arizona University. It is unclear what sparked the shooting, which took place near Mountain View Hall, a dormitory that houses most of the campus' students involved in Greek organizations. An 18-year-old student was arrested and charged with murder and aggravated assault.[506]",2015
10/9/2015,Houston,Texas,29.7604267,-95.3698028,,C,1,1,,Wikp,One person died and another person was injured after someone opened fire outside a¬†Texas Southern University¬†dorm.[507],2015
10/22/2015,Nashville,Tennessee,36.1626638,-86.7816016,,C,1,3,,Wikp,One person was killed and three others were wounded in a shooting at an outdoor courtyard at¬†Tennessee State University. The shooting may have stemmed from an argument over a dice game. A suspect has not been identified or arrested.[508],2015
11/1/2015,Winston-Salem,North Carolina,36.0998596,-80.244216,,C,1,1,,Wikp,One person died and another person was injured after someone opened fire on the campus of¬†Winston-Salem State University. A 21-year-old non-student suspect is sought.[509],2015
11/20/2015,North Las Vegas,Nevada,36.2008,-115.1121,,HS,1,0,,Wikp,A 16-year-old student was fatally shot during a fight after school hours that involved multiple people on the campus of¬†Mojave High School.[510],2015
1/22/2016,Indianapolis,Indiana,39.768403,-86.158068,,HS,0,1,,Wikp,A 15-year-old male was shot in the leg and injured during a night-time basketball game at¬†Lawrence Central High School.[511],2016
1/29/2016,Philadelphia,Pennsylvania,39.9525839,-75.1652215,,HS,0,0,,Wikp,"A gunshot was fired during a fight in a stairwell at¬†Franklin High School, and no injuries were reported. Three people were detained.[512]",2016
2/9/2016,Muskegon Heights,Michigan,43.2011,-86.2389,,HS,0,4,,Wikp,"Four people, including two students, were injured during a basketball game event in the parking lot of¬†Muskegon Heights High School.[513]",2016
2/12/2016,Glendale,Arizona,33.539,-112.1858,,HS,2,0,,Wikp,Two 15-year-old girls died in an apparent¬†Murder-Suicide¬†at¬†Independence High School.[514],2016
2/29/2016,Middletown,Ohio,39.5151,-84.3983,,HS,0,4,,Wikp,"15-year-old Cameron Smith, and 14-year-old Cooper Caffrey, were shot when 14-year-old James Austin Hancock, opened fire in the¬†Madison High School¬†cafeteria with a .380 caliber handgun. 15-year-old Brant Murray, and 14-year-old Katherine Douchette, also suffered shrapnel injuries.[515]Hancock was apprehended in a nearby wooded field.[516]",2016
4/23/2016,Antigo,Wisconsin,45.1402,-89.1523,,HS,1,2,,Wikp,"Two students at a prom at¬†Antigo High School¬†were shot and injured by 18-year-old former student Jakob Wagner. Wagner later exchanged fire with a school resource officer in the school's parking lot, and was captured after being shot and wounded by police. He died hours later in a hospital.",2016
6/1/2016,Los Angeles,California,34.0522342,-118.2436849,,C,2,0,,Wikp,"2016 UCLA shooting. Mainak Sarkar, age 38, a Ph.D. student, killed his former professor, William S. Klug, age 39, a professor of mechanical and aerospace engineering, in an engineering building at¬†UCLA. Sarkar then killed himself. Sarkar, who lived in¬†Minnesota, also killed his former wife, Ashley Hasti, age 31, in her¬†Brooklyn Park, Minnesota¬†home.[517][518]",2016
6/8/2016,Dorchester,Massachusetts,42.31,-71.08,,HS,1,3,,Wikp,One student was killed and three other individuals were injured when gunfire erupted outside of the Jeremiah Burke High School following a fire-alarm causing an evacuation of the school. Two suspects have been arrested.[519],2016
9/6/2016,Cedar Rapids,Iowa,41.9759,-91.6704,,HS,1,0,,Wikp,A 15 year-old male student shot himself at¬†Jefferson High School[520]. He died at a local hospital several days later[521].,2016
9/9/2016,Alpine,Texas,30.3574,-103.6609,,HS,1,2,,Wikp,A 14-year-old female student shot a 16-year-old girl in an¬†Alpine High School¬†restroom before committing suicide. A police officer accidentally shot another officer during the incident.,2016
9/28/2016,Townville,South Carolina,34.5637,-82.8985,,ES,2,2,,Wikp,"Townville Elementary School shooting: Two students and one teacher were wounded after a teen opened fire at Townville Elementary School. The suspect's father was found dead at his home soon after the shooting. One of the victims, six-year-old Jacob Hall, died 3 days after the shooting.[522][523]",2016
10/11/2016,Mobile,Alabama,30.6953657,-88.0398912,,HS,0,1,,Wikp,"A student was shot in the abdomen and wounded at¬†Vigor High School. The suspect, a 16-year-old boy, turned himself in and was charged with assault.[524]",2016
10/13/2016,Columbus,Ohio,39.9611755,-82.9987942,,HS,0,2,,Wikp,"Two students were shot and wounded on the front lawn of Linden McKinley STEM Academy. One was shot in the shoulder, and the other shot in the chest, and were hospitalized in stable condition.[525]",2016
10/18/2016,San Francisco,California,37.7749295,-122.4194155,,HS,0,4,,Wikp,"Four students were shot outside June Jordan High School for Equity, a San Francisco public high school. One female victim was in critical condition, while three male victims suffered minor injuries. .[526]¬†Two people were arrested in the shooting.[527]",2016
10/25/2016,Sandy,Utah,40.5749,-111.848,,MS,0,1,,Wikp,Police say the two teens ages 14 and 16 were involved in a confrontation on the far north end of Union Middle School. The boys got into an argument. The argument lead to a shooting. The 14 year old shot the 16 year old twice. He was sent to the hospital in critical but stable condition.[528],2016
12/1/2016,Bountiful,Utah,40.8895,-111.8805,,MS,0,0,,Wikp,"At¬†Mueller Park Junior High School, a 15-year-old student fired one shot into the ceiling and then pointed the weapon at his own neck. The student was confronted verbally by a teacher and another student and later arrested in possession of a shotgun, a handgun, and ammunition for each.[529]",2016
1/20/2017,West Liberty,Ohio,40.2523,-83.7558,,HS,0,1,,Wikp,"A 17-year-old student was charged with attempted murder and other crimes after bringing a gun to¬†West Liberty-Salem High School¬†and firing two shots at 17-year-old student in a bathroom with a shotgun. The victim was injured. The student was ""also is accused of discharging the weapon in the school‚Äôs hallway before returning to the bathroom, where he was eventually taken into custody.""[530]",2017
1/20/2017,Seattle,Washington,47.6062095,-122.3320708,,C,0,1,,Wikp,A 34-year-old man was shot in¬†Red Square¬†at¬†University of Washington¬†while protesting the visit of controversial journalist¬†Milo Yiannopoulos. The shooter turned himself in to the university police and later questioned and released without being charged with a crime.[531],2017
3/21/2017,King City,California,36.2127,-121.126,,HS,0,1,,Wikp,"An 18-year-old¬†King City High School¬†student was shot outside the school's auditorium. The gunman ran across the school's campus and baseball field, and fled the area. The school was then placed on lockdown. The victim was hospitalized with life-threatening injuries.[532]¬†A suspect was arrested in August 2017.[533]",2017
4/10/2017,San Bernardino,California,34.1083449,-117.2897652,,ES,3,1,,Wikp,"North Park Elementary School shooting: Cedric Anderson, age 53, of¬†Riverside, California, died of a¬†self-inflicted gunshot wound¬†after shooting and killing his estranged wife, Karen Elaine Smith, age 53, in a classroom. An eight-year-old student was also fatally shot, and a seven-year-old student was injured.[534]",2017
5/4/2017,Irving,Texas,32.8140177,-96.9488945,,C,2,0,,Wikp,"North Lake College: Adrian Victor Torres killed a 20-year-old student, Janeera Nickol Gonzalez, whom he was stalking. He fatally shot her three times and the college went into lockdown before discovering that the suspect has died from a¬†self-inflicted gunshot wound.[535]",2017
9/13/2017,Rockford,Washington,47.4521,-117.1307,,HS,1,3,,Wikp,"Freeman High School: Three students injured and one killed after a shooter opened fire. The suspect, a 15-year-old student, was taken into police custody.[536]",2017
9/20/2017,Mattoon,Illinois,39.4843,-88.3773,,HS,0,1,,Wikp,"Mattoon High School: A 14-year-old male student was subdued by a female teacher when he attempted to open fire in the school cafeteria at 11:33 a.m. Multiple shots were fired in the process, and one student was struck in the chest and was driven to a nearby hospital suffering non-life-threatening wounds. The student was taken into custody without further incident.[537][538]",2017
11/14/2017,Rancho Tehama Reserve,California,40.0165829,-122.4126517,,ES,6,18,,Wikp,"Rancho Tehama Reserve shootings: Neighbor on a rampage injured one student at Rancho Tehama Elementary School and fatally shot five adults at several locations.[539]¬†The secretary heard the gunfire near the school and ordered the school to go on lockdown. After a custodian and the teachers put it into action, 43 year-old Kevin Neal rammed a truck into the gate of the school and fired at the classrooms hitting one student when a bullet pierced the wall. Neal fatally shot himself after sheriff's deputies rammed his vehicle during a pursuit.[539][540]",2017
12/7/2017,Aztec,New Mexico,36.8221,-107.9929,,HS,3,0,,Wikp,"Aztec High School shooting: William Atchison, 21-year-old former male student snuck into Aztec High School disguised as a student and hid in an unlocked washroom with a¬†Glock 9mm¬†hidden in his bag. He retreated from the washroom after being spotted by a school custodian who chased him shouting ""active shooter"" and ""lockdown"". Atchinson was able to shoot and kill two students who were caught in the hallway before he killed himself.[541][542]¬†He had been investigated in 2016 by the¬†FBI¬†when he asked ""where to find cheap assault rifles for a mass shooting"" on an online forum.[543][544]",2017
1/9/2018,Forest City,Iowa,43.2625,-93.6372,,-,0,0,,Wikp,"A man shot a¬†pellet gun¬†at a school bus full of children, shattering a window. No one was injured.[545]",2018
1/20/2018,Winston-Salem,North Carolina,36.0998596,-80.244216,,C,1,0,,Wikp,A student was fatally shot on the campus of¬†Wake Forest University.[545],2018
1/22/2018,Italy,Texas,32.184,-96.8847,,HS,0,1,,Wikp,A 16-year-old male student fired at a 15-year-old classmate in the cafeteria of¬†Italy High School. The gunman left the school immediately after opening fire.[546][547][548],2018
1/22/2018,New Orleans,Louisiana,29.9510658,-90.0715323,,HS,0,1,,Wikp,"Shots were fired from a truck in the parking lot of NET Charter High School, targeting a crowd of students during lunch time. One student was slightly injured, apparently from injuries unrelated to gunfire. One person was arrested in connection with the shooting.[545]",2018
1/23/2018,Marshall County,Kentucky,36.86742,-88.36947,,HS,2,18,,Wikp,"Marshall County High School shooting: A 15-year-old male student shot 16 people in the lobby at Marshall County High School and caused non-gunshot injuries to 4 others. Two 15-year-old students died: one killed at the scene, another died of wounds at¬†Vanderbilt Medical Center.[549][550][551]",2018
2/1/2018,Los Angeles,California,34.0522342,-118.2436849,,MS,0,5,,Wikp,"Two 15-year-old students, a boy and a girl, were shot and injured inside a classroom at Sal Castro Middle School, which shares a campus with¬†Belmont High School. Three other people suffered injuries unrelated to gunfire. A 12-year-old girl was arrested and put in custody.[552]",2018
2/14/2018,Parkland,Florida,26.3101,-80.2373,,HS,17,14,,Wikp,Marjory Stoneman Douglas High School shooting: A 19-year-old former student who had been expelled began shooting after pulling a¬†fire alarm.[553],2018
3/2/2018,Mount Pleasant,Michigan,43.5976,-84.7668,,C,2,0,,Wikp,Central Michigan University shooting: Two people shot dead over a domestic dispute.,2018
3/7/2018,Birmingham,Alabama,33.5206608,-86.80249,,HS,1,2,,Wikp,"Huffman High School.  Law enforcement originally labeled the shooting as ""accidental"".",2018
3/14/2018,Birmingham,Alabama,33.5206608,-86.80249,,C,2,1,,Wikp,"UAB: A disgruntled employee entered the UAB Highlands Hospital on the campus of the University of Alabama at Birmingham and shot two hospital employees, fatally wounding one, on the second floor. The perpetrator then shot and fatally wounded himself. ",2018
3/20/2018,Great Mills,Maryland,38.2368,-76.4972,,HS,2,1,,Wikp,"Great Mills High School: School placed on lockdown after a shooting occurred in the morning. A 17-year-old male student, armed with a handgun, shot and fatally injured a female student (with whom he had a prior relationship) and wounded a male student. The student shot himself in the head, fatally, while the school resource officer simultaneously shot at him.",2018
4/20/2018,Ocala,Florida,29.1872,-82.1401,,HS,0,1,,Wikp,Forest High School:¬†School evacuated after shooting occurred shortly before a national school walkout for gun control measures.,2018
5/11/2018,Palmdale,California,34.5793,-118.1171,,HS,0,1,,Wikp,"Highland High School: A 14-year-old former student allegedly fired a semi-automatic rifle shortly before classes were to begin. A 15-year-old was struck in the shoulder but went into surgery and was expected to recover fully. The suspect ditched the gun in a field and was arrested nearby, and faces a charge of attempted murder.",2018
5/16/2018,Dixon,Texas,36.2749953,-103.041203,,HS,0,1,,Wikp,"Dixon High School: A 19-year-old student recently kicked off football team allegedly fired shots prior to graduation rehearsal. A school resource officer shot the suspect, who suffered non-life threatening injuries.",2018
5/18/2018,Santa Fe,Texas,29.378,-95.1058,,HS,10,10,,Wikp,Santa Fe High School shooting: School was evacuated when fire alarms pulled at 7:45 am after students said they had heard gunshots. Shooter had a shotgun and .38 revolver. Multiple IEDs and pipe bombs were also found around the school.,2018
5/18/2018,Jonesboro,Georgia,33.5215,-84.3538,,HS,1,3,,Wikp,Mount Zion High School: An argument led to a shooting in a parking lot after a high school graduation ceremony for graduates of Perry Learning Center. Mount Zion High School provided overflow parking for people attending the ceremony.,2018
5/25/2018,Nobelsville,Indiana,40.0456,-86.0086,,MS,0,2,,Wikp,"Noblesville West Middle School shooting: Two people were shot and injured in a shooting at Noblesville West Middle School in¬†Noblesville, Indiana. The shooter is an unnamed middle school student who exited his science classroom and entered with a gun. When he returned, he shot a female student and the science teacher, identified as Jason Seamen. Seamen was shot in the abdomen, hip, and forearm. The gun was wrestled away by Seamen after both he and the female student were shot.",2018
8/17/2018,Wellington,Florida,26.6587,-80.2414,,HS,0,2,,Wikp,"Two people were shot and injured at a football game in Palm Beach Central High School in Wellington, Florida.",2018
8/30/2018,San Francisco,California,37.7749295,-122.4194155,,HS,0,1,,Wikp,"One student was injured when two students were joking around about guns, and one student discharged a firearm at Balboa High School (California) in San Francisco, California. 4 students were arrested in this incident, and 2 were allowed to go back to school. The school was on lockdown along with three other schools in the area for two hours. ",2018
9/5/2018,Providence,Rhode Island,41.824,-71.4128,,HS,1,1,,Wikp,"William Parsons, a 15-year-old student at Central High School, was shot and killed outside Providence Career and Technical Academy in Providence, Rhode Island. Police said that two young men got into an altercation and shots were fired, hitting the victim, who was uninvolved. The 16-year-old suspect accidentally shot and injured himself while trying to get away, under a mile from the scene.",2018
9/10/2018,Memphis,Tennessee,35.1495343,-90.0489801,,HS,0,1,,Wikp,A teen girl was injured after shots were fired into school bus full of students attending Fairley High School.,2018
9/11/2018,Las Vegas,Nevada,36.1699412,-115.1398296,,HS,1,0,,Wikp,A 18 year old student was shot at Canyon Springs High Schoolby the baseball field and later died of his injuries at a hospital.,2018
10/29/2018,Matthews,North Carolina,35.1168,-80.7237,,HS,1,1,,Wikp,"A David W. Butler High School freshman, 16 year old Jatwan Craig Cuffie, fatally shot sophomore Bobby McKeithen. Cuffie is in custody and charged with first-degree murder",2018
12/13/2018,Richmond,Indiana,39.8287,-84.8899,,MS,1,0,,Wikp,"A 14-year-old male attempted a shooting on Dennis Intermediate School. Informed of his intentions by his own mother, police arrived just before he was able to begin his attack. He was cornered in one of the school's stairwells and died by a self-inflicted gunshot wound.",2018
1/25/2019,Mobile,Alabama,30.6953657,-88.0398912,,HS,0,2,,Wikp,"Two males were wounded after basketball game at Davidson High School, but between Blount High School and Murphy High School, the 15-year old suspect fled the scene before law enforcement arrived and was not arrested until February 8 (making him the first school shooter to ever go over 24 hours without being caught). His mother was arrested for harboring a fugitve",2019
2/8/2019,Baltimore,Maryland,39.2903848,-76.6121893,,HS,0,1,,Wikp,"A 25-year-old was confronted by an adult staff member of Frederick Douglas High School, as to his purpose on being on school grounds, in response the gunman shot and injured the staff member",2019
2/12/2019,Kansas City,Missouri,39.0997265,-94.5785667,,HS,1,0,,Wikp,"During a basketball game at the Central Academy for Excellence, an argument between two groups led to the groups being escorted out in a staggered fashion. However, as the second group was being escorted out 15-year old Anjanique Wright in the group was shot and later pronounced dead at the hospital",2019
2/14/2019,Rio Rancho,New Mexico,35.2334,-106.6645,,HS,0,0,,Wikp,A 16-year-old student at V. Sue Cleveland High School discharged a handgun inside the school before classes started and was arrested off school grounds,2019
